"Country";"Year";"life.expectancy.total";"self.reported.absence.from.work";"job.quality";"union.density.survey";"union.density.admin";"job.quality.earnings";"job.quality.unemp.risk";"leftvot";"leftseat";"leftmaj";"fed";"rtctmaj"
"Australia";1960;"70.9";NA;NA;NA;"50.2";NA;NA;42,8;36,9;0;1;0
"Australia";1961;"71.2";NA;NA;NA;"49.5";NA;NA;43,2;37,9;0;1;0
"Australia";1962;"71";NA;NA;NA;"49.5";NA;NA;47,9;49,2;0;1;0
"Australia";1963;"71.1";NA;NA;NA;"49.2";NA;NA;47,7;48,5;0;1;0
"Australia";1964;"70.7";NA;NA;NA;"48.2";NA;NA;45,5;41;0;1;0
"Australia";1965;"71";NA;NA;NA;"47.9";NA;NA;45,5;41;0;1;0
"Australia";1966;"70.8";NA;NA;NA;"45.8";NA;NA;45;40,3;0;1;0
"Australia";1967;"71.2";NA;NA;NA;"45";NA;NA;40;33,1;0;1;0
"Australia";1968;"70.9";NA;NA;NA;"44.8";NA;NA;40;33,1;0;1;0
"Australia";1969;"71.1";NA;NA;NA;"44.4";NA;NA;41,2;35,5;0;1;0
"Australia";1970;"70.8";NA;NA;NA;"44.2";NA;NA;47;47,2;0;1;0
"Australia";1971;"71.6";NA;NA;NA;"45.4";NA;NA;47;47,2;0;1;0
"Australia";1972;"72";NA;NA;NA;"46.3";NA;NA;47,2;47,7;0;1;0
"Australia";1973;"72.1";NA;NA;NA;"47.2";NA;NA;49,6;53,6;105,5;1;0
"Australia";1974;"71.9";NA;NA;NA;"48.8";NA;NA;49,4;52,7;103,6;1;0
"Australia";1975;"72.7";NA;NA;NA;"50.1";NA;NA;48,8;50;85,3;1;0
"Australia";1976;"72.8";NA;NA;"51";"49.5";NA;NA;42,8;28,3;0;1;0
"Australia";1977;"73.4";NA;NA;NA;"48.7";NA;NA;42,5;28,5;0;1;0
"Australia";1978;"73.7";6,6;NA;NA;"49.2";NA;NA;39,6;30,6;0;1;0
"Australia";1979;"74.3";NA;NA;NA;"49.6";NA;NA;39,6;30,6;0;1;0
"Australia";1980;"74.6";NA;NA;NA;"49.6";NA;NA;40,5;32,3;0;1;0
"Australia";1981;"74.9";NA;NA;NA;"49.1";NA;NA;45,1;40,8;0;1;0
"Australia";1982;"74.7";NA;NA;"49";"49.4";NA;NA;45,1;40,8;0;1;0
"Australia";1983;"75.5";6,4;NA;NA;"47.3";NA;NA;48,8;56,8;98,4;1;0
"Australia";1984;"75.8";NA;NA;NA;"46.3";NA;NA;49,3;59,6;117,4;1;0
"Australia";1985;"75.6";NA;NA;NA;"46.1";NA;NA;47,5;55,4;109,3;1;0
"Australia";1986;"76.1";NA;NA;"45.6";"45.4";NA;NA;47,5;55,4;109,3;1;0
"Australia";1987;"76.3";NA;NA;NA;"44.4";NA;NA;46,7;56,8;111,6;1;0
"Australia";1988;"76.3";NA;NA;"41.6";"42.8";NA;NA;45,8;58,1;114,7;1;0
"Australia";1989;"76.5";6;NA;NA;"41.4";NA;NA;45,8;58,1;114,7;1;0
"Australia";1990;"77";NA;NA;"40.5";"41.3";NA;NA;41;54,1;106,7;1;0
"Australia";1991;"77.4";NA;NA;NA;"42";NA;NA;39,4;52,7;104;1;0
"Australia";1992;"77.5";NA;NA;"39.5";"39.2";NA;NA;39,4;52,7;102,7;1;0
"Australia";1993;"78";NA;NA;"37.5";"37.7";NA;NA;44;54,1;105,7;1;0
"Australia";1994;"78";NA;NA;"35";"33.8";NA;NA;44,9;54,4;106,7;1;0
"Australia";1995;"77.9";6,3;NA;"32.9";"31.4";NA;NA;44,9;54,4;106,7;1;0
"Australia";1996;"78.2";NA;NA;"31.2";"31";NA;NA;42,2;36,7;17,8;1;0
"Australia";1997;"78.5";NA;NA;"30.3";"29.5";NA;NA;41,7;33,1;0;1;0
"Australia";1998;"78.7";NA;NA;"28.1";"27.9";NA;NA;42;36,2;0;1;0
"Australia";1999;"79";NA;NA;"26";"25.2";NA;NA;42,7;45,3;0;1;0
"Australia";2000;"79.3";NA;NA;"24.9";"24.8";NA;NA;42,7;45,3;0;1;0
"Australia";2001;"79.7";7,9;NA;"24.6";NA;NA;NA;42,7;45;0;1;0
"Australia";2002;"80";NA;NA;"23.2";NA;NA;NA;42,8;43,3;0;1;0
"Australia";2003;"80.3";NA;NA;"23.2";"23.2";NA;NA;42,8;43,3;0;1;0
"Australia";2004;"80.6";6,9;"20.57370567";"22.8";NA;"20.5737056732178";NA;43,3;42,5;0;1;0
"Australia";2005;"80.9";NA;"20.72390366";"22.5";NA;"20.7239036560059";NA;44,8;40;0;1;0
"Australia";2006;"81.1";NA;"20.71026611";"20.4";NA;"20.7102661132812";NA;44,8;40;0;1;0
"Australia";2007;"81.4";NA;"20.68065643";"18.8";NA;"20.6806564331055";"4.50101041793823";45,3;41,3;9,1;1;0
"Australia";2008;"81.5";NA;"21.37488747";"18.8";"18.5";"21.3748874664307";"4.77938747406006";51,2;55,3;109,2;1;0
"Australia";2009;"81.6";NA;"21.1347332";"19.6";NA;"21.1347332000732";"5.91362714767456";51,2;55,3;109,2;NA;0
"Australia";2010;"81.8";NA;"21.78920937";"18.4";NA;"21.7892093658447";"5.49519681930542";50,7;53,1;104,4;NA;0
"Australia";2011;"82";6,5;"22.67536354";"18.4";NA;"22.6753635406494";"5.38743591308594";49,8;48,7;94,7;NA;0
"Australia";2012;"82.1";NA;"22.48109436";"18.2";NA;"22.4810943603516";"5.64588260650635";NA;NA;NA;NA;NA
"Australia";2013;"82.2";NA;"22.29039574";"17";"17.1";"22.2903957366943";"6.16961193084717";NA;NA;NA;NA;NA
"Australia";2014;"82.4";7,3;"22.69322395";"15.1";NA;"22.6932239532471";"6.61072492599487";NA;NA;NA;NA;NA
"Australia";2015;"82.5";NA;"22.68069649";NA;NA;"22.6806964874268";"6.44605541229248";NA;NA;NA;NA;NA
"Australia";2016;"82.5";NA;"22.98346329";"14.6";NA;"22.9834632873535";NA;NA;NA;NA;NA;NA
"Australia";2017;"82.6";NA;NA;NA;"14.7";NA;NA;NA;NA;NA;NA;NA
"Australia";2018;NA;NA;NA;"13.7";NA;NA;NA;NA;NA;NA;NA;NA
"Austria";1960;"68.7";NA;NA;NA;"60.1";NA;NA;48,1;47,3;93,4;1;94,6
"Austria";1961;"69.7";NA;NA;NA;"59.6";NA;NA;48,1;47,3;93,4;1;94,6
"Austria";1962;"69.4";NA;NA;NA;"59";NA;NA;48;47,2;93,4;1;94,6
"Austria";1963;"69.6";NA;NA;NA;"59.4";NA;NA;47;46,1;91,6;1;96,4
"Austria";1964;"70";NA;NA;NA;"59";NA;NA;47;46,1;91;1;97
"Austria";1965;"69.8";NA;NA;NA;"58.6";NA;NA;47;46,1;91;1;97
"Austria";1966;"70.2";NA;NA;NA;"58.3";NA;NA;43,3;45;30,3;1;100,2
"Austria";1967;"70";NA;NA;NA;"57.7";NA;NA;42,6;44,8;0;1;101,8
"Austria";1968;"70.2";NA;NA;NA;"58";NA;NA;42,6;44,8;0;1;101,8
"Austria";1969;"69.9";NA;NA;NA;"57.5";NA;NA;42,6;44,8;0;1;101,8
"Austria";1970;"70";NA;NA;NA;"56.7";NA;NA;47,4;48,4;64,7;1;33,9
"Austria";1971;"70.2";NA;NA;NA;"55.3";NA;NA;48,8;49,5;97,6;1;0
"Austria";1972;"70.6";NA;NA;NA;"54.3";NA;NA;50;50,8;100,5;1;0
"Austria";1973;"71.1";NA;NA;NA;"52.8";NA;NA;50;50,8;100,5;1;0
"Austria";1974;"71.1";NA;NA;NA;"52.4";NA;NA;50;50,8;100,5;1;0
"Austria";1975;"71.2";NA;NA;NA;"52.6";NA;NA;50,1;50,8;100,5;1;0
"Austria";1976;"71.7";NA;NA;NA;"52.4";NA;NA;50,4;50,8;100,5;1;0
"Austria";1977;"72";NA;NA;NA;"51.7";NA;NA;50,4;50,8;100,5;1;0
"Austria";1978;"72.1";NA;NA;NA;"51.5";NA;NA;50,4;50,8;100,5;1;0
"Austria";1979;"72.4";NA;NA;NA;"51.5";NA;NA;50,8;51,5;102;1;0
"Austria";1980;"72.6";NA;NA;NA;"51.7";NA;NA;51;51,9;102,7;1;0
"Austria";1981;"72.9";NA;NA;NA;"51.9";NA;NA;51;51,9;102,7;1;0
"Austria";1982;"73.1";NA;NA;NA;"52.1";NA;NA;51;51,9;102,7;1;0
"Austria";1983;"73.1";NA;NA;NA;"52";NA;NA;48,7;50,1;99,6;1;0
"Austria";1984;"73.7";NA;NA;NA;"52";NA;NA;47,6;49,2;97,3;1;0
"Austria";1985;"73.9";NA;NA;NA;"51.3";NA;NA;47,6;49,2;97,3;1;0
"Austria";1986;"74.4";NA;NA;NA;"50.9";NA;NA;47,6;49,1;97,3;1;0
"Austria";1987;"74.9";NA;NA;NA;"50.1";NA;NA;47,9;48,1;87,4;1;76,3
"Austria";1988;"75.3";NA;NA;NA;"49.1";NA;NA;47,9;48,1;86,5;1;83,2
"Austria";1989;"75.4";NA;NA;NA;"48";NA;NA;47,9;48,1;86,5;1;83,2
"Austria";1990;"75.7";NA;NA;NA;"46.8";NA;NA;47,8;48,4;86,5;1;83,2
"Austria";1991;"75.7";NA;NA;NA;"45.5";NA;NA;47,6;49,2;86,5;1;64,9
"Austria";1992;"75.9";NA;NA;NA;"44.5";NA;NA;47,6;49,2;86,5;1;64,9
"Austria";1993;"76.2";NA;NA;NA;"44";NA;NA;47,6;49,2;86,5;1;64,9
"Austria";1994;"76.5";NA;NA;NA;"41.5";NA;NA;46,3;47,6;85,2;1;64,2
"Austria";1995;"76.8";NA;NA;NA;"41.1";NA;NA;42,2;42,6;70,3;1;56,2
"Austria";1996;"77";NA;NA;NA;"40.1";NA;NA;42,9;43,7;75,7;1;56,2
"Austria";1997;"77.4";NA;NA;NA;"38.9";NA;NA;42,9;43,7;76,8;1;56,2
"Austria";1998;"77.8";NA;NA;NA;"38.4";NA;NA;42,9;43,7;76,8;1;56,2
"Austria";1999;"78";NA;NA;NA;"37.9";NA;NA;42,3;43,6;76,8;1;56,2
"Austria";2000;"78.2";NA;NA;NA;"36.9";NA;NA;40,6;43,2;6,4;1;56,2
"Austria";2001;"78.7";NA;NA;NA;"36.2";NA;NA;40,6;43,2;0;1;56,2
"Austria";2002;"78.8";NA;NA;NA;"36";NA;NA;41,1;43,5;0;1;56,2
"Austria";2003;"78.7";NA;NA;NA;"34.6";NA;NA;46;47;0;1;80,5
"Austria";2004;"79.3";NA;"20.76848221";NA;"34.8";"20.768482208252";NA;46;47;0;1;85,4
"Austria";2005;"79.4";NA;"21.03814125";NA;"33.8";"21.0381412506104";NA;46;47;0;1;85,4
"Austria";2006;"80";NA;"21.41781044";NA;"31.6";"21.4178104400635";NA;46,1;47,4;0;1;85,4
"Austria";2007;"80.3";NA;"21.49521255";NA;"30.4";"21.4952125549316";"4.77511978149414";46,4;48,6;73,5;1;71,4
"Austria";2008;"80.5";NA;"22.18354797";NA;"29.6";"22.1835479736328";"4.54711151123047";44,7;47;72,5;1;70
"Austria";2009;"80.4";NA;"22.93862152";NA;"29.3";"22.9386215209961";"5.88064432144165";39,7;42,1;61,6;1;55,1
"Austria";2010;"80.7";NA;"22.85716057";NA;"28.9";"22.8571605682373";"4.94941186904907";39,7;42,1;61,6;1;55,1
"Austria";2011;"81.1";NA;"22.71839714";NA;"28.3";"22.7183971405029";"4.7350115776062";39,7;42,1;61,6;1;55,1
"Austria";2012;"81";NA;"23.11676788";NA;"28";"23.1167678833008";"5.46294832229614";NA;NA;NA;NA;NA
"Austria";2013;"81.2";NA;"23.58935547";NA;"27.8";"23.58935546875";"5.88012170791626";NA;NA;NA;NA;NA
"Austria";2014;"81.6";17,3;"23.80427933";NA;"27.7";"23.8042793273926";"6.05840110778809";NA;NA;NA;NA;NA
"Austria";2015;"81.3";NA;"24.26362419";NA;"27.4";"24.2636241912842";"6.36389827728272";NA;NA;NA;NA;NA
"Austria";2016;"81.7";NA;NA;NA;"26.9";NA;NA;NA;NA;NA;NA;NA
"Austria";2017;"81.7";NA;NA;NA;"26.7";NA;NA;NA;NA;NA;NA;NA
"Austria";2018;NA;NA;NA;NA;"26.3";NA;NA;NA;NA;NA;NA;NA
"Belgium";1960;"69.8";NA;NA;NA;"41.5";NA;NA;35,8;39,6;0;0;0
"Belgium";1961;"70.6";NA;NA;NA;"40.4";NA;NA;38,8;41,4;52,3;0;0
"Belgium";1962;"70.3";NA;NA;NA;"38.9";NA;NA;39,8;42;78,5;0;0
"Belgium";1963;"70.1";NA;NA;NA;"39.8";NA;NA;39,8;42;78,5;0;0
"Belgium";1964;"70.9";NA;NA;NA;"39.3";NA;NA;39,8;42;78,5;0;0
"Belgium";1965;"70.7";NA;NA;NA;"39.9";NA;NA;35,8;36,8;70,7;0;0
"Belgium";1966;"70.8";NA;NA;NA;"40.3";NA;NA;32,9;33;15;0;0
"Belgium";1967;"71.1";NA;NA;NA;"41.2";NA;NA;32,9;33;0;0;0
"Belgium";1968;"70.8";NA;NA;NA;"42";NA;NA;34,3;32,6;27,6;0;0
"Belgium";1969;"70.9";NA;NA;NA;"42";NA;NA;34,7;32,5;55,1;0;0
"Belgium";1970;"71.1";NA;NA;NA;"42.1";NA;NA;34,7;32,5;55,1;0;0
"Belgium";1971;"71.2";NA;NA;NA;"43.9";NA;NA;35,1;33,4;55,1;0;0
"Belgium";1972;"71.5";NA;NA;NA;"46.8";NA;NA;37;37,7;56,8;0;0
"Belgium";1973;"71.7";NA;NA;NA;"48";NA;NA;37;37,7;57;0;0
"Belgium";1974;"72.1";NA;NA;NA;"49.1";NA;NA;36;36,1;26,1;0;0
"Belgium";1975;"72.1";NA;NA;NA;"51.9";NA;NA;35,8;35,8;12,1;0;0
"Belgium";1976;"72.2";NA;NA;NA;"53.4";NA;NA;35,8;35,8;12,1;0;0
"Belgium";1977;"72.9";NA;NA;NA;"54.3";NA;NA;33,7;33,6;38,8;0;0
"Belgium";1978;"72.8";NA;NA;NA;"53.4";NA;NA;32,7;32,5;57,9;0;0
"Belgium";1979;"73.3";NA;NA;NA;"53.5";NA;NA;31,6;31,1;55,1;0;0
"Belgium";1980;"73.3";NA;NA;NA;"54.1";NA;NA;31,6;31,1;54,2;0;0
"Belgium";1981;"73.7";NA;NA;NA;"53.4";NA;NA;30,9;30,9;54,2;0;0
"Belgium";1982;"74";NA;NA;NA;"52.1";NA;NA;27,4;29,7;0;0;0
"Belgium";1983;"74";NA;NA;NA;"51.9";NA;NA;27,4;29,7;0;0;0
"Belgium";1984;"74.5";NA;NA;NA;"52";NA;NA;27,4;29,7;0;0;0
"Belgium";1985;"74.6";NA;NA;NA;"52.4";NA;NA;27,7;30,2;0;0;0
"Belgium";1986;"74.8";NA;NA;NA;"51.5";NA;NA;28,4;31,6;0;0;0
"Belgium";1987;"75.5";NA;NA;NA;"51.6";NA;NA;28,6;31,8;0;0;0
"Belgium";1988;"75.7";NA;NA;NA;"50.9";NA;NA;30,6;34;39,3;0;0
"Belgium";1989;"75.7";NA;NA;NA;"52.8";NA;NA;30,6;34;67,3;0;0
"Belgium";1990;"76.1";NA;NA;NA;"53.9";NA;NA;30,6;34;67,3;0;0
"Belgium";1991;"76.3";NA;NA;NA;"54.3";NA;NA;30,2;33,6;67,3;0;0
"Belgium";1992;"76.5";NA;NA;NA;"54.3";NA;NA;25,5;29,7;60,3;0;0
"Belgium";1993;"76.5";NA;NA;NA;"55";NA;NA;25,5;29,7;58,9;2;0
"Belgium";1994;"76.8";NA;NA;NA;"54.6";NA;NA;25,5;29,7;58,9;2;0
"Belgium";1995;"77";NA;NA;NA;"55.7";NA;NA;29,8;32,6;56,4;2;0
"Belgium";1996;"77.3";NA;NA;NA;"56";NA;NA;32,9;34,7;53,9;2;0
"Belgium";1997;"77.5";NA;NA;NA;"55.6";NA;NA;32,9;34,7;53,9;2;0
"Belgium";1998;"77.6";NA;NA;NA;"55.1";NA;NA;32,9;34,7;53,9;2;0
"Belgium";1999;"77.7";NA;NA;NA;"54.3";NA;NA;33,6;35,1;61,8;2;0
"Belgium";2000;"77.8";NA;NA;NA;"56.2";NA;NA;34,1;35,3;69,7;2;0
"Belgium";2001;"78.1";NA;NA;NA;"56.4";NA;NA;34,1;35,3;69,7;2;0
"Belgium";2002;"78.2";NA;NA;NA;"55.6";NA;NA;34,1;35,3;69,7;2;0
"Belgium";2003;"78.2";NA;NA;NA;"54.2";NA;NA;33,8;35;66,5;2;0
"Belgium";2004;"79";NA;"28.79849815";NA;"54";"28.7984981536865";NA;33,5;34,7;63,2;2;0
"Belgium";2005;"79.1";NA;"28.50695038";NA;"53.7";"28.506950378418";NA;33,5;34,7;63,2;2;0
"Belgium";2006;"79.5";NA;"28.83349991";NA;"54.9";"28.8334999084473";NA;33,5;34,7;63,2;2;0
"Belgium";2007;"79.9";NA;"29.09544945";NA;"54.7";"29.0954494476318";"7.40208625793457";31,6;32,4;63,2;2;0
"Belgium";2008;"79.8";NA;"29.61304283";NA;"54.5";"29.6130428314209";"7.85129070281982";30,3;30,7;26,3;2;0
"Belgium";2009;"80.1";NA;"29.97792625";NA;"54.9";"29.9779262542725";"9.54001903533936";30,3;30,7;26,3;2;0
"Belgium";2010;"80.3";NA;"29.61805916";NA;"53.8";"29.6180591583252";"8.52796745300293";31,4;31,5;26,3;2;0
"Belgium";2011;"80.7";NA;"29.35692024";NA;"55.1";"29.3569202423096";"7.2688250541687";32,1;32,1;28,4;2;0
"Belgium";2012;"80.5";NA;"29.61828613";NA;"55";"29.6182861328125";"9.22401809692383";NA;NA;NA;NA;NA
"Belgium";2013;"80.7";11,2;"30.101408";NA;"55.1";"30.1014080047607";"9.90848636627197";NA;NA;NA;NA;NA
"Belgium";2014;"81.4";NA;"30.93494797";NA;"53.8";"30.9349479675293";"9.44353866577148";NA;NA;NA;NA;NA
"Belgium";2015;"81.1";NA;"31.42726707";NA;"54.2";"31.427267074585";"9.04219341278076";NA;NA;NA;NA;NA
"Belgium";2016;"81.5";NA;NA;NA;"52.8";NA;NA;NA;NA;NA;NA;NA
"Belgium";2017;"81.6";NA;NA;NA;"51.9";NA;NA;NA;NA;NA;NA;NA
"Belgium";2018;NA;NA;NA;NA;"50.3";NA;NA;NA;NA;NA;NA;NA
"Canada";1960;NA;NA;NA;NA;"30.1";NA;NA;9,5;3;0;2;0
"Canada";1961;"71.3";NA;NA;NA;"29.5";NA;NA;9,5;3;0;2;0
"Canada";1962;NA;NA;NA;NA;"28";NA;NA;11,5;5,1;0;2;0
"Canada";1963;NA;NA;NA;NA;"27.6";NA;NA;13,2;6,6;0;2;0
"Canada";1964;NA;NA;NA;NA;"27.3";NA;NA;13,1;6,4;0;2;0
"Canada";1965;NA;NA;NA;NA;"27.6";NA;NA;13,9;6,7;0;2;0
"Canada";1966;"72";NA;NA;NA;"28.5";NA;NA;17,9;7,9;0;2;0
"Canada";1967;NA;NA;NA;NA;"30.5";NA;NA;17,9;7,9;0;2;0
"Canada";1968;NA;NA;NA;NA;"31";NA;NA;17,5;8,1;0;2;0
"Canada";1969;NA;NA;NA;NA;"30.9";NA;NA;17;8,3;0;2;0
"Canada";1970;NA;NA;NA;NA;"31.8";NA;NA;17;8,3;0;2;0
"Canada";1971;"72.9";NA;NA;NA;"31.5";NA;NA;17;8,3;0;2;0
"Canada";1972;NA;NA;NA;NA;"32.4";NA;NA;17,1;8,9;0;2;0
"Canada";1973;NA;NA;NA;NA;"33.6";NA;NA;17,7;11,7;0;2;0
"Canada";1974;NA;NA;NA;NA;"33.6";NA;NA;16,6;8,9;0;2;0
"Canada";1975;NA;6,5;NA;NA;"34.8";NA;NA;15,4;6,1;0;2;0
"Canada";1976;"73.9";6,3;NA;NA;"34.5";NA;NA;15,4;6,1;0;2;0
"Canada";1977;NA;6,6;NA;NA;"35.1";NA;NA;15,4;6,1;0;2;0
"Canada";1978;NA;6,4;NA;NA;"35.5";NA;NA;15,4;6,1;0;2;0
"Canada";1979;"75.1";6,7;NA;NA;"34.6";NA;NA;16,9;7,9;0;2;0
"Canada";1980;"75.3";6,7;NA;NA;"34";NA;NA;19,5;11;0;2;0
"Canada";1981;"75.5";6,4;NA;"36.1";"33.9";NA;NA;19,8;11,3;0;2;0
"Canada";1982;"75.6";6,5;NA;NA;"36.8";NA;NA;19,8;11,3;0;2;0
"Canada";1983;"75.9";6,7;NA;NA;"35.9";NA;NA;19,8;11,3;0;2;0
"Canada";1984;"76.2";6,7;NA;"36.2";"35.9";NA;NA;19,5;11,1;0;2;0
"Canada";1985;"76.3";6,5;NA;NA;"35.3";NA;NA;18,8;10,6;0;2;0
"Canada";1986;"76.5";6,6;NA;"34.4";"34.5";NA;NA;18,8;10,6;0;2;0
"Canada";1987;"76.6";6,4;NA;NA;"33.9";NA;NA;18,8;10,6;0;2;0
"Canada";1988;"76.8";6,7;NA;NA;"33.4";NA;NA;18,9;10,9;0;2;0
"Canada";1989;"77";6,7;NA;"34.1";"33.5";NA;NA;20,4;14,6;0;2;0
"Canada";1990;"77.2";6,7;NA;"33.4";"34";NA;NA;20,4;14,6;0;2;0
"Canada";1991;"77.5";6,5;NA;NA;"35.3";NA;NA;20,4;14,6;0;2;0
"Canada";1992;"77.7";6,2;NA;NA;"35.6";NA;NA;20,4;14,6;0;2;0
"Canada";1993;"77.8";6,1;NA;NA;"35.7";NA;NA;20,4;15,7;0;2;0
"Canada";1994;"77.9";6;NA;NA;"34.3";NA;NA;20,4;21,4;0;2;0
"Canada";1995;"77.9";5,9;NA;NA;"33.9";NA;NA;20,4;21,4;0;2;0
"Canada";1996;"78.1";5,6;NA;NA;"34.1";NA;NA;20,4;21,4;0;2;0
"Canada";1997;"78.3";6,2;NA;"28.9";"32.4";NA;NA;21,2;21,5;0;2;0
"Canada";1998;"78.5";6,6;NA;"28.6";"32.4";NA;NA;21,7;21,6;0;2;0
"Canada";1999;"78.7";6,8;NA;"28";"31.8";NA;NA;21,7;21,6;0;2;0
"Canada";2000;"79";6,7;NA;"28.2";"31.2";NA;NA;21,5;21,2;0;2;0
"Canada";2001;"79.2";7;NA;"28.4";"31";NA;NA;19,2;16,9;0;2;0
"Canada";2002;"79.4";7,4;NA;"28.3";"30.3";NA;NA;19,2;16,9;0;2;0
"Canada";2003;"79.6";7,5;NA;"28.2";"30.2";NA;NA;19,2;16,9;0;2;0
"Canada";2004;"79.8";7,5;"15.90366173";"27.8";"30.4";"15.9036617279053";NA;25,8;20,3;0;2;0
"Canada";2005;"80";7,8;"16.74108315";"27.7";"30.4";"16.7410831451416";NA;32,4;23,7;0;2;0
"Canada";2006;"80.3";7,6;"17.22650337";"27.4";"30.1";"17.2265033721924";NA;32,5;25,8;0;2;0
"Canada";2007;"80.4";8,1;"17.65742683";"27.3";"30.2";"17.6574268341064";"6.39924097061157";32,5;26;0;2;0
"Canada";2008;"80.6";7,9;"18.06804466";"27";"29.8";"18.0680446624756";"6.97881650924683";33,1;26,5;0;2;0
"Canada";2009;"80.8";7,7;"18.70968056";"27.3";"30.7";"18.709680557251";"9.06011486053467";35;27,9;0;2;0
"Canada";2010;"81.1";7,3;"18.78718376";"27.2";"30.1";"18.7871837615967";"8.78093719482422";35;27,9;0;2;0
"Canada";2011;"81.3";7,6;"19.20917892";"26.9";"29.8";"19.2091789245606";"8.09853363037109";38,7;32,7;0;2;0
"Canada";2012;"81.5";7,7;"19.38669586";"27.2";"29.8";"19.3866958618164";"7.85204982757568";NA;NA;NA;NA;NA
"Canada";2013;"81.7";7,4;"19.73656273";"27.1";"29.2";"19.7365627288818";"7.63609409332275";NA;NA;NA;NA;NA
"Canada";2014;"81.8";7,4;"20.0777874";"26.4";"29.3";"20.077787399292";"7.41084051132202";NA;NA;NA;NA;NA
"Canada";2015;"81.9";7,4;"20.12299919";"26.5";"29.4";"20.1229991912842";"7.51055335998535";NA;NA;NA;NA;NA
"Canada";2016;"82";7,8;"20.09090996";"26.3";NA;"20.0909099578857";NA;NA;NA;NA;NA;NA
"Canada";2017;"82";8;NA;"26.3";NA;NA;NA;NA;NA;NA;NA;NA
"Canada";2018;NA;NA;NA;"25.9";NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1960;"70.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1961;"70.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1962;"69.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1963;"70.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1964;"70.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1965;"70.4";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1966;"70.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1967;"70.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1968;"70.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1969;"69.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1970;"69.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1971;"69.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1972;"70.3";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1973;"70.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1974;"70.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1975;"70.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1976;"70.7";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1977;"70.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1978;"70.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1979;"70.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1980;"70.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1981;"70.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1982;"70.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1983;"70.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1984;"71";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1985;"71.2";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1986;"71.1";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1987;"71.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1988;"71.8";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1989;"71.9";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1990;"71.6";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1991;"72";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1992;"72.5";NA;NA;NA;NA;NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1993;"72.9";NA;NA;NA;"67.2";NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1994;"73.2";NA;NA;NA;"53.2";NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1995;"73.3";NA;NA;NA;"44.5";NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1996;"74";NA;NA;NA;"40.4";NA;NA;NA;NA;NA;NA;NA
"Czech Republic";1997;"74.1";NA;NA;NA;"37.6";NA;NA;NA;NA;NA;NA;NA
